Type,Days_for_shipping_real,Days_for_shipment_scheduled,Benefit_per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Product_Card_Id,Product_Category_Id,Product_Description,Product_Image,Product_Name,Product_Price,Product_Status,shipping_date_DateOrders,Shipping_Mode
PAYMENT,5,4,-16.280000686645508,42.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,6344,Smith,XXXXXXXXX,Corporate,PR,4462 Blue Drive,725,5,Golf,18.280715942382813,-66.370537,Europe,Montauban,Francia,6344,2015-09-24 02:04:00.0000000,18229,502,7.5,0.15000000596046448,45563,50,-0.37999999523162842,1,50,42.5,-16.280000686645508,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PAYMENT_REVIEW,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-09-29 02:04:00.0000000,Standard Class
TRANSFER,4,4,3.630000114440918,57.590000152587891,Shipping on time,0,17,Cleats,Gaithersburg,EE. UU.,Melissa,193,Flores,XXXXXXXXX,Corporate,MD,1494 Indian Range,20878,4,Apparel,39.128410339355469,-77.207146,Europe,Castres,Francia,193,2015-08-17 02:50:00.0000000,15628,365,2.4000000953674316,3.9999999105930328E-2,39068,59.990001678466797,5.9999998658895493E-2,1,59.990001678466797,57.590000152587891,3.630000114440918,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-08-21 02:50:00.0000000,Standard Class
TRANSFER,5,4,31.940000534057617,118.29000091552734,Late delivery,1,18,Men's Footwear,Hayward,EE. UU.,Alan,1347,Gillespie,XXXXXXXXX,Corporate,CA,6122 Easy Oak Extension,94544,4,Apparel,37.637889862060547,-122.07657,Europe,Sunderland,Reino Unido,1347,2017-09-03 09:50:00.0000000,66889,403,11.699999809265137,9.0000003576278687E-2,167213,129.99000549316406,0.27000001072883606,1,129.99000549316406,118.29000091552734,31.940000534057617,Northern Europe,Inglaterra,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2017-09-08 09:50:00.0000000,Standard Class
TRANSFER,6,4,0,321.3900146484375,Late delivery,1,63,Children's Clothing,Miami,EE. UU.,Veronica,13618,Hayes,XXXXXXXXX,Corporate,FL,5365 Tawny Apple Limits,33147,4,Apparel,25.825075149536133,-80.195885,Europe,Bremen,Alemania,13618,2017-10-19 18:32:00.0000000,70065,1350,35.709999084472656,0.10000000149011612,173380,357.10000610351563,0,1,357.10000610351563,321.3900146484375,0,Western Europe,Bremen,PROCESSING,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.10000610351563,0,2017-10-25 18:32:00.0000000,Standard Class
PAYMENT,3,4,41.400001525878906,127.38999938964844,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Steven,8009,Dickson,XXXXXXXXX,Corporate,PR,9036 Easy Embers Point,725,4,Apparel,18.275270462036133,-66.370613,Europe,Saint-Brieuc,Francia,8009,2015-09-11 12:05:00.0000000,17367,403,2.5999999046325684,1.9999999552965164E-2,43400,129.99000549316406,0.33000001311302185,1,129.99000549316406,127.38999938964844,41.400001525878906,Western Europe,Bretaña,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-09-14 12:05:00.0000000,Standard Class
DEBIT,5,4,10.920000076293945,23.239999771118164,Late delivery,1,40,Accessories,Brockton,EE. UU.,Jane,10799,Smith,XXXXXXXXX,Consumer,MA,5310 Crystal Hills Mount,2301,6,Outdoors,42.062580108642578,-71.017662,LATAM,Acayucan,México,10799,2017-04-10 08:38:00.0000000,56884,905,1.75,7.0000000298023224E-2,142281,24.989999771118164,0.4699999988079071,1,24.989999771118164,23.239999771118164,10.920000076293945,Central America,Veracruz,COMPLETE,,905,40,,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip,Team Golf Texas Longhorns Putter Grip,24.989999771118164,0,2017-04-15 08:38:00.0000000,Standard Class
PAYMENT,4,4,70.970001220703125,272.97000122070313,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,Lori,11734,Smith,XXXXXXXXX,Corporate,PR,1734 Indian Hickory Trace,725,3,Footwear,18.275150299072266,-66.370552,Europe,Ceuta,España,11734,2015-09-12 05:57:00.0000000,17418,191,27,9.0000003576278687E-2,43528,99.989997863769531,0.25999999046325684,3,299.97000122070313,272.97000122070313,70.970001220703125,Southern Europe,Ceuta,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2015-09-16 05:57:00.0000000,Standard Class
TRANSFER,2,4,12.739999771118164,49,Advance shipping,0,24,Women's Apparel,Albuquerque,EE. UU.,Kathryn,7510,Smith,XXXXXXXXX,Corporate,NM,6715 Gentle Horse Row,87111,5,Golf,35.1546630859375,-106.63161,Europe,Santander,España,7510,2017-07-27 09:53:00.0000000,64286,502,1,1.9999999552965164E-2,160705,50,0.25999999046325684,1,50,49,12.739999771118164,Southern Europe,Cantabria,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2017-07-29 09:53:00.0000000,Standard Class
DEBIT,4,4,91.080001831054688,395.98001098632813,Shipping on time,0,45,Fishing,Augusta,EE. UU.,Mary,1148,Anderson,XXXXXXXXX,Consumer,GA,7213 Cozy Quay,30907,7,Fan Shop,33.521041870117188,-82.049355,LATAM,Tegucigalpa,Honduras,1148,2015-01-01 21:43:00.0000000,63,1004,4,9.9999997764825821E-3,155,399.98001098632813,0.23000000417232513,1,399.98001098632813,395.98001098632813,91.080001831054688,Central America,Francisco Morazán,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2015-01-05 21:43:00.0000000,Standard Class
DEBIT,2,4,194.02999877929688,395.98001098632813,Advance shipping,0,45,Fishing,Fort Lauderdale,EE. UU.,Timothy,1788,Smith,XXXXXXXXX,Consumer,FL,7516 Hidden Valley,33324,7,Fan Shop,26.098499298095703,-80.27095,LATAM,João Pessoa,Brasil,1788,2015-03-22 17:24:00.0000000,5531,1004,4,9.9999997764825821E-3,13806,399.98001098632813,0.49000000953674316,1,399.98001098632813,395.98001098632813,194.02999877929688,South America,Paraíba,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2015-03-24 17:24:00.0000000,Standard Class
DEBIT,4,4,19.510000228881836,41.5,Shipping on time,0,24,Women's Apparel,Hialeah,EE. UU.,Shirley,8678,Buchanan,XXXXXXXXX,Corporate,FL,9533 Little Forest,33012,5,Golf,25.866880416870117,-80.314568,Europe,Bedford,Reino Unido,8678,2017-06-21 02:14:00.0000000,61798,502,8.5,0.17000000178813934,154471,50,0.4699999988079071,1,50,41.5,19.510000228881836,Northern Europe,Inglaterra,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2017-06-25 02:14:00.0000000,Standard Class
DEBIT,3,4,9.5200004577636719,40,Advance shipping,0,24,Women's Apparel,Edison,EE. UU.,Eric,10947,Smith,XXXXXXXXX,Corporate,NJ,7112 Golden Circuit,8817,5,Golf,40.5020751953125,-74.408852,Europe,Maubeuge,Francia,10947,2015-09-10 22:04:00.0000000,17327,502,10,0.20000000298023224,43304,50,0.23999999463558197,1,50,40,9.5200004577636719,Western Europe,Norte-Paso de Calais-Picardía,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-09-13 22:04:00.0000000,Standard Class
DEBIT,6,4,91.139999389648438,185.99000549316406,Late delivery,1,48,Water Sports,Doylestown,EE. UU.,Beverly,392,Hanson,XXXXXXXXX,Consumer,PA,4601 Golden Anchor Valley,18901,7,Fan Shop,33.865592956542969,-118.09534,LATAM,Sonsonate,El Salvador,392,2017-03-09 00:59:00.0000000,54670,1073,14,7.0000000298023224E-2,136720,199.99000549316406,0.49000000953674316,1,199.99000549316406,185.99000549316406,91.139999389648438,Central America,Sonsonate,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2017-03-15 00:59:00.0000000,Standard Class
TRANSFER,6,2,77.080001831054688,163.99000549316406,Late delivery,1,48,Water Sports,Round Rock,EE. UU.,Mary,6948,Smith,XXXXXXXXX,Consumer,TX,3601 Hazy Blossom Farm,78664,7,Fan Shop,30.470714569091797,-97.649773,LATAM,Valparaíso de Goiás,Brasil,6948,2015-02-15 12:43:00.0000000,3120,1073,36,0.18000000715255737,7774,199.99000549316406,0.4699999988079071,1,199.99000549316406,163.99000549316406,77.080001831054688,South America,Goiás,PROCESSING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2015-02-21 12:43:00.0000000,Second Class
PAYMENT,2,1,16.129999160766602,62.040000915527344,Late delivery,1,41,Trade-In,Caguas,Puerto Rico,James,9062,Farmer,XXXXXXXXX,Consumer,PR,3021 Umber Mountain Turnabout,725,6,Outdoors,18.245460510253906,-66.370575,USCA,Bethlehem,Estados Unidos,9062,2016-08-05 20:12:00.0000000,39928,926,1.9199999570846558,2.9999999329447746E-2,99610,15.989999771118164,0.25999999046325684,4,63.959999084472656,62.040000915527344,16.129999160766602,East of USA,Pensilvania,PENDING_PAYMENT,18018,926,41,,http://images.acmesports.sports/Glove+It+Imperial+Golf+Towel,Glove It Imperial Golf Towel,15.989999771118164,0,2016-08-07 20:12:00.0000000,First Class
TRANSFER,2,1,15.279999732971191,36.389999389648438,Late delivery,1,29,Shop By Sport,Lancaster,EE. UU.,Mary,6178,Smith,XXXXXXXXX,Corporate,SC,6692 Lazy Route,29720,5,Golf,34.910442352294922,-80.807442,Pacific Asia,Muzaffarpur,India,6178,2016-02-21 20:47:00.0000000,28558,627,3.5999999046325684,9.0000003576278687E-2,71466,39.990001678466797,0.41999998688697815,1,39.990001678466797,36.389999389648438,15.279999732971191,South Asia,Bihar,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2016-02-23 20:47:00.0000000,First Class
DEBIT,3,2,29.670000076293945,107.88999938964844,Late delivery,1,18,Men's Footwear,Sacramento,EE. UU.,Mary,11660,Garza,XXXXXXXXX,Consumer,CA,4868 Wishing Port,95828,4,Apparel,38.502475738525391,-121.42319,Pacific Asia,Guntur,India,11660,2016-02-01 04:42:00.0000000,27142,403,22.100000381469727,0.17000000178813934,68001,129.99000549316406,0.2800000011920929,1,129.99000549316406,107.88999938964844,29.670000076293945,South Asia,Andhra Pradesh,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2016-02-04 04:42:00.0000000,Second Class
DEBIT,2,2,-79.080001831054688,107.88999938964844,Shipping on time,0,18,Men's Footwear,Philadelphia,EE. UU.,Mary,9214,Smith,XXXXXXXXX,Consumer,PA,1723 Tawny Via,19148,4,Apparel,39.923210144042969,-75.163086,Pacific Asia,Trebisonda,Turquía,9214,2016-11-06 19:12:00.0000000,46296,403,22.100000381469727,0.17000000178813934,115718,129.99000549316406,-0.73000001907348633,1,129.99000549316406,107.88999938964844,-79.080001831054688,West Asia,Trebisonda,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2016-11-08 19:12:00.0000000,Second Class
PAYMENT,2,1,127.56999969482422,375.19000244140625,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,Hyacinth,13279,Hurst,XXXXXXXXX,Corporate,PR,2643 Sunny Circle ,725,10,Technology,18.222148895263672,-66.037048,Europe,Linz,Austria,13279,2017-10-14 19:46:00.0000000,69726,1349,76.849998474121094,0.17000000178813934,173041,452.04000854492188,0.34000000357627869,1,452.04000854492188,375.19000244140625,127.56999969482422,Western Europe,Alta Austria,PENDING_PAYMENT,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.04000854492188,0,2017-10-16 19:46:00.0000000,First Class
CASH,2,1,66.150001525878906,188.99000549316406,Late delivery,1,48,Water Sports,Bakersfield,EE. UU.,Mary,6045,Christensen,XXXXXXXXX,Consumer,CA,245 Hazy Dale,93306,7,Fan Shop,35.403888702392578,-118.94552,Africa,Cape Town,SudAfrica,6045,2016-12-26 12:49:00.0000000,49703,1073,11,5.9999998658895493E-2,124244,199.99000549316406,0.34999999403953552,1,199.99000549316406,188.99000549316406,66.150001525878906,Southern Africa,Cabo Occidental,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2016-12-28 12:49:00.0000000,First Class
TRANSFER,5,4,58.099998474121094,165.99000549316406,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,John,3877,Mcclure,XXXXXXXXX,Corporate,PR,1548 Lazy Circuit,725,7,Fan Shop,18.235322952270508,-66.370529,USCA,Kingston,Canada,3877,2016-12-26 00:54:00.0000000,49669,1073,34,0.17000000178813934,124160,199.99000549316406,0.34999999403953552,1,199.99000549316406,165.99000549316406,58.099998474121094,Canada,Ontario,PROCESSING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2016-12-31 00:54:00.0000000,Standard Class
TRANSFER,1,0,67.900001525878906,242.5,Late delivery,1,24,Women's Apparel,Cleveland,EE. UU.,Deborah,7114,Smith,XXXXXXXXX,Corporate,OH,4994 Dusty Bear Village,44109,5,Golf,41.424484252929688,-81.498016,Pacific Asia,Manila,Filipinas,7114,2016-01-05 21:22:00.0000000,25340,502,7.5,2.9999999329447746E-2,63466,50,0.2800000011920929,5,250,242.5,67.900001525878906,Southeast Asia,Capital Nacional,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-01-06 09:22:00.0000000,Same Day
TRANSFER,0,0,-50.619998931884766,224.96000671386719,Shipping on time,0,17,Cleats,Philadelphia,EE. UU.,Mary,5935,Smith,XXXXXXXXX,Corporate,PA,3481 Wishing Port,19148,4,Apparel,39.956031799316406,-75.192436,USCA,Troy,Estados Unidos,5935,2016-08-16 06:42:00.0000000,40643,365,74.989997863769531,0.25,101409,59.990001678466797,-0.23000000417232513,5,299.95001220703125,224.96000671386719,-50.619998931884766,East of USA,Ohio,PROCESSING,45373,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-08-16 18:42:00.0000000,Same Day
TRANSFER,0,0,88.199996948242188,179.99000549316406,Shipping on time,0,48,Water Sports,New Brunswick,EE. UU.,Robert,10148,Huff,XXXXXXXXX,Corporate,NJ,382 Rocky Pond By-pass,8901,7,Fan Shop,40.492355346679688,-74.443733,Africa,Lagos,Nigeria,10148,2016-12-20 07:55:00.0000000,49278,1073,20,0.10000000149011612,123204,199.99000549316406,0.49000000953674316,1,199.99000549316406,179.99000549316406,88.199996948242188,West Africa,Lagos,PENDING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2016-12-20 19:55:00.0000000,Same Day
DEBIT,3,4,-100.04000091552734,149.99000549316406,Advance shipping,0,48,Water Sports,Tempe,EE. UU.,Judith,623,Smith,XXXXXXXXX,Home Office,AZ,3245 Cotton Bear Villas,85281,7,Fan Shop,33.403579711914063,-111.9976,Africa,Ibadan,Nigeria,623,2016-12-19 08:48:00.0000000,49212,1073,50,0.25,123046,199.99000549316406,-0.67000001668930054,1,199.99000549316406,149.99000549316406,-100.04000091552734,West Africa,Oyo,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2016-12-22 08:48:00.0000000,Standard Class
DEBIT,5,4,-321.27999877929688,188.99000549316406,Late delivery,1,48,Water Sports,Chesapeake,EE. UU.,Mary,5316,Harris,XXXXXXXXX,Corporate,VA,8839 Quiet Leaf Range,23320,7,Fan Shop,36.780548095703125,-76.224693,LATAM,Mixco,Guatemala,5316,2015-03-25 13:01:00.0000000,5724,1073,11,5.9999998658895493E-2,14260,199.99000549316406,-1.7000000476837158,1,199.99000549316406,188.99000549316406,-321.27999877929688,Central America,Guatemala,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2015-03-30 13:01:00.0000000,Standard Class
CASH,2,1,50,199.99000549316406,Late delivery,1,48,Water Sports,Glendale,EE. UU.,Peter,8124,Smith,XXXXXXXXX,Consumer,AZ,7489 Fallen Trace,85301,7,Fan Shop,33.539943695068359,-112.17721,LATAM,Guadalajara,México,8124,2015-03-22 02:20:00.0000000,5488,1073,0,0,13693,199.99000549316406,0.25,1,199.99000549316406,199.99000549316406,50,Central America,Jalisco,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2015-03-24 02:20:00.0000000,First Class
PAYMENT,2,4,36.400001525878906,181.99000549316406,Advance shipping,0,48,Water Sports,Chicago,EE. UU.,Frances,10493,Taylor,XXXXXXXXX,Home Office,IL,2923 Hazy Autoroute,60613,7,Fan Shop,41.895606994628906,-87.700455,LATAM,Piedras Negras,México,10493,2015-03-21 11:37:00.0000000,5446,1073,18,9.0000003576278687E-2,13584,199.99000549316406,0.20000000298023224,1,199.99000549316406,181.99000549316406,36.400001525878906,Central America,Coahuila,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2015-03-23 11:37:00.0000000,Standard Class
DEBIT,5,2,17.100000381469727,45,Late delivery,1,24,Women's Apparel,Detroit,EE. UU.,Dennis,2475,Hall,XXXXXXXXX,Consumer,MI,2355 Velvet Hickory Crest,48224,5,Golf,42.414825439453125,-82.939445,Europe,Estocolmo,Suecia,2475,2015-08-12 05:49:00.0000000,15294,502,5,0.10000000149011612,38248,50,0.37999999523162842,1,50,45,17.100000381469727,Northern Europe,Estocolmo,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-08-17 05:49:00.0000000,Second Class
DEBIT,6,2,52.869998931884766,107.88999938964844,Late delivery,1,18,Men's Footwear,Hialeah,EE. UU.,Anthony,10390,Stevenson,XXXXXXXXX,Consumer,FL,4055 Fallen Log Village,33012,4,Apparel,25.866880416870117,-80.314568,USCA,Philadelphia,Estados Unidos,10390,2016-05-13 08:24:00.0000000,34140,403,22.100000381469727,0.17000000178813934,85228,129.99000549316406,0.49000000953674316,1,129.99000549316406,107.88999938964844,52.869998931884766,East of USA,Pensilvania,COMPLETE,19140,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2016-05-19 08:24:00.0000000,Second Class
PAYMENT,2,1,-16.469999313354492,90,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Shawn,10303,Smith,XXXXXXXXX,Corporate,PR,5050 Rustic Log Cove,725,5,Golf,18.290157318115234,-66.370605,LATAM,Cabo de Santo Agostinho,Brasil,10303,2015-03-19 07:25:00.0000000,5297,502,10,0.10000000149011612,13231,50,-0.18000000715255737,2,100,90,-16.469999313354492,South America,Pernambuco,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-03-21 07:25:00.0000000,First Class
PAYMENT,2,1,-217.49000549316406,173.99000549316406,Late delivery,1,48,Water Sports,Federal Way,EE. UU.,Mary,11263,Keller,XXXXXXXXX,Corporate,WA,5004 High Grove Lane,98023,7,Fan Shop,47.303043365478516,-122.35281,Africa,Kinshasa,República Democrática del Congo,11263,2016-12-02 11:06:00.0000000,48054,1073,26,0.12999999523162842,120161,199.99000549316406,-1.25,1,199.99000549316406,173.99000549316406,-217.49000549316406,Central Africa,Kinshasa,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.99000549316406,0,2016-12-04 11:06:00.0000000,First Class
PAYMENT,2,1,11.170000076293945,42.479999542236328,Late delivery,1,46,Indoor/Outdoor Games,Loveland,EE. UU.,Stephanie,11785,Beasley,XXXXXXXXX,Home Office,OH,3083 Merry Downs,45140,7,Fan Shop,39.267776489257813,-84.294823,Europe,Champigny-sur-Marne,Francia,11785,2017-09-27 15:46:00.0000000,68550,1014,7.5,0.15000000596046448,171386,49.979999542236328,0.25999999046325684,1,49.979999542236328,42.479999542236328,11.170000076293945,Western Europe,Isla de Francia,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.979999542236328,0,2017-09-29 15:46:00.0000000,First Class
TRANSFER,2,4,4.690000057220459,41.479999542236328,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Grace,3387,Lin,XXXXXXXXX,Consumer,PR,4834 Lost Farm,725,7,Fan Shop,18.260953903198242,-66.370613,Europe,Cologne,Alemania,3387,2017-09-27 07:21:00.0000000,68526,1014,8.5,0.17000000178813934,171331,49.979999542236328,0.10999999940395355,1,49.979999542236328,41.479999542236328,4.690000057220459,Western Europe,Renania del Norte-Westfalia,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.979999542236328,0,2017-09-29 07:21:00.0000000,Standard Class
